id,name,credit,songid,song,labelid,label
381826,Buell Neidlinger,2930486,2607107,Thelonious,27137,K2B2 Records
381826,Buell Neidlinger,2940343,2618200,Marty's Garage,27137,K2B2 Records
36098,Archie Shepp,2940343,2618200,Marty's Garage,27137,K2B2 Records
381462,Glenn Ferris,2940343,2618200,Marty's Garage,27137,K2B2 Records
984332,Billy Elgart,2940343,2618200,Marty's Garage,27137,K2B2 Records
511650,Don Preston,2940343,2618200,Marty's Garage,27137,K2B2 Records
2127910,Deborah Fuss,2940343,2618200,Marty's Garage,27137,K2B2 Records
421950,Denis Charles,2940343,2618200,Marty's Garage,27137,K2B2 Records
8314,Cecil Taylor,2940343,2618200,Marty's Garage,27137,K2B2 Records
