id,name,credit,songid,song,labelid,label
933210,上坂すみれ,1318383,1380791,THE iDOLM@STER CINDERELLA MASTER 024 アナスタシア,9227,Columbia
1118353,川島瑞樹,1938186,1469453,THE IDOLM@STER CINDERELLA MASTER Cool jewelries! 002,9227,Columbia
771354,東山奈央,1938186,1469453,THE IDOLM@STER CINDERELLA MASTER Cool jewelries! 002,9227,Columbia
1118838,白坂小梅,1938186,1469453,THE IDOLM@STER CINDERELLA MASTER Cool jewelries! 002,9227,Columbia
1118837,桜咲千依,1938186,1469453,THE IDOLM@STER CINDERELLA MASTER Cool jewelries! 002,9227,Columbia
933210,上坂すみれ,1938186,1469453,THE IDOLM@STER CINDERELLA MASTER Cool jewelries! 002,9227,Columbia
1119009,神谷奈緒,1938186,1469453,THE IDOLM@STER CINDERELLA MASTER Cool jewelries! 002,9227,Columbia
1101001,松井恵理子,1938186,1469453,THE IDOLM@STER CINDERELLA MASTER Cool jewelries! 002,9227,Columbia
1119011,北条加蓮,1938186,1469453,THE IDOLM@STER CINDERELLA MASTER Cool jewelries! 002,9227,Columbia
942764,渕上舞,1938186,1469453,THE IDOLM@STER CINDERELLA MASTER Cool jewelries! 002,9227,Columbia
1119009,神谷奈緒,2237937,1989995,THE IDOLM@STER CINDERELLA GIRLS STARLIGHT MASTER 17 Nothing but You,9227,Columbia
1374442,中野有香,2237937,1989995,THE IDOLM@STER CINDERELLA GIRLS STARLIGHT MASTER 17 Nothing but You,9227,Columbia
1091011,前川みく,2237937,1989995,THE IDOLM@STER CINDERELLA GIRLS STARLIGHT MASTER 17 Nothing but You,9227,Columbia
1119003,星輝子,2237937,1989995,THE IDOLM@STER CINDERELLA GIRLS STARLIGHT MASTER 17 Nothing but You,9227,Columbia
1091011,前川みく,2310660,2410536,THE IDOLM@STER CINDERELLA GIRLS STARLIGHT MASTER 33 Starry-Go-Round,9227,Columbia
1091011,前川みく,2310660,2410536,THE IDOLM@STER CINDERELLA GIRLS STARLIGHT MASTER 33 Starry-Go-Round,9227,Columbia
1091011,前川みく,2310660,2410536,THE IDOLM@STER CINDERELLA GIRLS STARLIGHT MASTER 33 Starry-Go-Round,-1,
1091011,前川みく,2310660,2410536,THE IDOLM@STER CINDERELLA GIRLS STARLIGHT MASTER 33 Starry-Go-Round,9227,Columbia
1091011,前川みく,2310660,2060044,Starry-Go-Round (M@STER VERSION),9227,Columbia
1084745,高森奈津美,2310660,2410536,THE IDOLM@STER CINDERELLA GIRLS STARLIGHT MASTER 33 Starry-Go-Round,9227,Columbia
1084745,高森奈津美,2310660,2410536,THE IDOLM@STER CINDERELLA GIRLS STARLIGHT MASTER 33 Starry-Go-Round,9227,Columbia
1084745,高森奈津美,2310660,2410536,THE IDOLM@STER CINDERELLA GIRLS STARLIGHT MASTER 33 Starry-Go-Round,-1,
1084745,高森奈津美,2310660,2410536,THE IDOLM@STER CINDERELLA GIRLS STARLIGHT MASTER 33 Starry-Go-Round,9227,Columbia
1084745,高森奈津美,2310660,2060044,Starry-Go-Round (M@STER VERSION),9227,Columbia
1339120,大槻唯,2310660,2410536,THE IDOLM@STER CINDERELLA GIRLS STARLIGHT MASTER 33 Starry-Go-Round,9227,Columbia
1339120,大槻唯,2310660,2410536,THE IDOLM@STER CINDERELLA GIRLS STARLIGHT MASTER 33 Starry-Go-Round,9227,Columbia
1339120,大槻唯,2310660,2410536,THE IDOLM@STER CINDERELLA GIRLS STARLIGHT MASTER 33 Starry-Go-Round,-1,
1339120,大槻唯,2310660,2410536,THE IDOLM@STER CINDERELLA GIRLS STARLIGHT MASTER 33 Starry-Go-Round,9227,Columbia
1339120,大槻唯,2310660,2060044,Starry-Go-Round (M@STER VERSION),9227,Columbia
1160673,山下七海,2310660,2410536,THE IDOLM@STER CINDERELLA GIRLS STARLIGHT MASTER 33 Starry-Go-Round,9227,Columbia
1160673,山下七海,2310660,2410536,THE IDOLM@STER CINDERELLA GIRLS STARLIGHT MASTER 33 Starry-Go-Round,9227,Columbia
1160673,山下七海,2310660,2410536,THE IDOLM@STER CINDERELLA GIRLS STARLIGHT MASTER 33 Starry-Go-Round,-1,
1160673,山下七海,2310660,2410536,THE IDOLM@STER CINDERELLA GIRLS STARLIGHT MASTER 33 Starry-Go-Round,9227,Columbia
1160673,山下七海,2310660,2060044,Starry-Go-Round (M@STER VERSION),9227,Columbia
933210,上坂すみれ,2310660,2410536,THE IDOLM@STER CINDERELLA GIRLS STARLIGHT MASTER 33 Starry-Go-Round,9227,Columbia
933210,上坂すみれ,2310660,2410536,THE IDOLM@STER CINDERELLA GIRLS STARLIGHT MASTER 33 Starry-Go-Round,9227,Columbia
933210,上坂すみれ,2310660,2410536,THE IDOLM@STER CINDERELLA GIRLS STARLIGHT MASTER 33 Starry-Go-Round,-1,
933210,上坂すみれ,2310660,2410536,THE IDOLM@STER CINDERELLA GIRLS STARLIGHT MASTER 33 Starry-Go-Round,9227,Columbia
933210,上坂すみれ,2310660,2060044,Starry-Go-Round (M@STER VERSION),9227,Columbia
1156951,姫川友紀,2310660,2410536,THE IDOLM@STER CINDERELLA GIRLS STARLIGHT MASTER 33 Starry-Go-Round,9227,Columbia
1156951,姫川友紀,2310660,2410536,THE IDOLM@STER CINDERELLA GIRLS STARLIGHT MASTER 33 Starry-Go-Round,9227,Columbia
1156951,姫川友紀,2310660,2410536,THE IDOLM@STER CINDERELLA GIRLS STARLIGHT MASTER 33 Starry-Go-Round,-1,
1156951,姫川友紀,2310660,2410536,THE IDOLM@STER CINDERELLA GIRLS STARLIGHT MASTER 33 Starry-Go-Round,9227,Columbia
1156951,姫川友紀,2310660,2060044,Starry-Go-Round (M@STER VERSION),9227,Columbia
1140523,杜野まこ,2310660,2410536,THE IDOLM@STER CINDERELLA GIRLS STARLIGHT MASTER 33 Starry-Go-Round,9227,Columbia
1140523,杜野まこ,2310660,2410536,THE IDOLM@STER CINDERELLA GIRLS STARLIGHT MASTER 33 Starry-Go-Round,9227,Columbia
1140523,杜野まこ,2310660,2410536,THE IDOLM@STER CINDERELLA GIRLS STARLIGHT MASTER 33 Starry-Go-Round,-1,
1140523,杜野まこ,2310660,2410536,THE IDOLM@STER CINDERELLA GIRLS STARLIGHT MASTER 33 Starry-Go-Round,9227,Columbia
1140523,杜野まこ,2310660,2060044,Starry-Go-Round (M@STER VERSION),9227,Columbia
1383846,二宮飛鳥,2310660,2410536,THE IDOLM@STER CINDERELLA GIRLS STARLIGHT MASTER 33 Starry-Go-Round,9227,Columbia
1383846,二宮飛鳥,2310660,2410536,THE IDOLM@STER CINDERELLA GIRLS STARLIGHT MASTER 33 Starry-Go-Round,9227,Columbia
1383846,二宮飛鳥,2310660,2410536,THE IDOLM@STER CINDERELLA GIRLS STARLIGHT MASTER 33 Starry-Go-Round,-1,
1383846,二宮飛鳥,2310660,2410536,THE IDOLM@STER CINDERELLA GIRLS STARLIGHT MASTER 33 Starry-Go-Round,9227,Columbia
