id,name,credit,songid,song,labelid,label
1576948,GSPD,2168515,1932153,Гимн Казантипа,143686,РЕНЕССАНС
1755611,Смешарик,2333831,2081733,Очередь в сельпо,143686,РЕНЕССАНС
1755611,Смешарик,2333831,2081736,Путешествие в клетчатой сумке,143686,РЕНЕССАНС
1683218,молодёжьвыбираеткосмос,2333848,2081745,Тут все твои друзья,143686,РЕНЕССАНС
1755642,Unda Scope,2333852,2081746,Lola Taylor,143686,РЕНЕССАНС
1174697,Young P&H,2333852,2081746,Lola Taylor,143686,РЕНЕССАНС
1755643,Замай,2333852,2081746,Lola Taylor,143686,РЕНЕССАНС
596582,СД,2333852,2081746,Lola Taylor,143686,РЕНЕССАНС
1755644,Stephan Pie,2333852,2081746,Lola Taylor,143686,РЕНЕССАНС
1525224,найтивыход,2333852,2081746,Lola Taylor,143686,РЕНЕССАНС
1574809,Слава КПСС,2333852,2081746,Lola Taylor,143686,РЕНЕССАНС
1733782,MURDA KILLA,2333853,2081748,Заварен,165628,ОКТЯБРЬ
923980,Мутант Ъхвлам,2333857,2081752,ADULTловатый,143686,РЕНЕССАНС
1755641,вертушка газманова,2333871,2081756,Затусуйся в Новый год,143686,РЕНЕССАНС
1755650,Трагедия всей жизни,2333873,2081761,Откат в 90-е,143686,РЕНЕССАНС
1755651,ОВЩ,2333873,2081761,Откат в 90-е,143686,РЕНЕССАНС
1574809,Слава КПСС,2333873,2081761,Откат в 90-е,143686,РЕНЕССАНС
