id,name,credit,songid,song,labelid,label
3259,Giuseppe Verdi,2011337,1813543,Richard Tucker Sings Verdi,1546,Sony Classical
162203,Richard Tucker,2011337,1813543,Richard Tucker Sings Verdi,1546,Sony Classical
4773,Eileen Farrell,2011337,1813543,Richard Tucker Sings Verdi,1546,Sony Classical
308708,Orchester der Wiener Staatsoper,2011337,1813543,Richard Tucker Sings Verdi,1546,Sony Classical
442573,Nello Santi,2011337,1813543,Richard Tucker Sings Verdi,1546,Sony Classical
44109,Columbia Symphony Orchestra,2011337,1813543,Richard Tucker Sings Verdi,1546,Sony Classical
387827,Fausto Cleva,2011337,1813543,Richard Tucker Sings Verdi,1546,Sony Classical
130808,Philharmonia Orchestra,2011337,1813543,Richard Tucker Sings Verdi,1546,Sony Classical
24517,Johann Strauss,2342675,2088949,Der Zigeunerbaron,417,EMI Classics
238337,Nicolai Gedda,2342675,2088949,Der Zigeunerbaron,417,EMI Classics
302773,Rita Streich,2342675,2088949,Der Zigeunerbaron,417,EMI Classics
346366,Hermann Prey,2342675,2088949,Der Zigeunerbaron,417,EMI Classics
