id,name,credit,songid,song,labelid,label
120177,Don Omar,2421851,2162134,Si te atreves,171444,Universal Music Spain
1555890,MC Fioti,2128187,1899684,Bum bum tam tam,62,Island
1555890,MC Fioti,2128187,1899684,Bum bum tam tam,183776,AfterCluv DanceLab
1555890,MC Fioti,2128187,1967263,Bum bum tam tam (Jax Jones remix),62,Island
1555890,MC Fioti,2128187,1967263,Bum bum tam tam (Jax Jones remix),183776,AfterCluv DanceLab
800841,Future,2128187,1899684,Bum bum tam tam,62,Island
800841,Future,2128187,1899684,Bum bum tam tam,183776,AfterCluv DanceLab
800841,Future,2128187,1967263,Bum bum tam tam (Jax Jones remix),62,Island
800841,Future,2128187,1967263,Bum bum tam tam (Jax Jones remix),183776,AfterCluv DanceLab
803820,J Balvin,2128187,1899684,Bum bum tam tam,62,Island
803820,J Balvin,2128187,1899684,Bum bum tam tam,183776,AfterCluv DanceLab
803820,J Balvin,2128187,1967263,Bum bum tam tam (Jax Jones remix),62,Island
803820,J Balvin,2128187,1967263,Bum bum tam tam (Jax Jones remix),183776,AfterCluv DanceLab
1435255,Stefflon Don,2128187,1899684,Bum bum tam tam,62,Island
1435255,Stefflon Don,2128187,1899684,Bum bum tam tam,183776,AfterCluv DanceLab
1435255,Stefflon Don,2128187,1967263,Bum bum tam tam (Jax Jones remix),62,Island
1435255,Stefflon Don,2128187,1967263,Bum bum tam tam (Jax Jones remix),183776,AfterCluv DanceLab
108365,Lumidee,1276907,1098510,Mariah (You Know I Want You),-1,
566619,Inna,1291733,1028152,Un momento,-1,
566619,Inna,1291733,1028152,Un momento,19486,Airplay Records
566619,Inna,1291733,1028152,Un momento,52478,Universal Music Strategic Marketing
566619,Inna,1291733,1028152,Un momento,105665,Jeff Records
123799,César del Río,1339286,169570,Privilege Ibiza,-1,
810,Eros Ramazzotti,2412857,2154413,Per le strade una canzone (Summer remix),15857,Polydor
810,Eros Ramazzotti,2412857,2154413,Per le strade una canzone (Summer remix),15857,Polydor
53808,Luis Fonsi,2412857,2154413,Per le strade una canzone (Summer remix),15857,Polydor
53808,Luis Fonsi,2412857,2154413,Per le strade una canzone (Summer remix),15857,Polydor
135408,Belinda,2134197,1904399,Déjate llevar,1184,Universal Music Latino
1533678,Manuel Turizo,2134197,1904399,Déjate llevar,1184,Universal Music Latino
1601264,Snova,2134197,1904399,Déjate llevar,1184,Universal Music Latino
966973,B‐Case,2134197,1904399,Déjate llevar,1184,Universal Music Latino
137803,Pitbull,1610419,1868248,Bailando por el mundo,5662,Sony Music
830139,El Cata,1610419,1868248,Bailando por el mundo,5662,Sony Music
812992,Joey Montana,1736466,1878547,Love & Party,1184,Universal Music Latino
244214,Marcos Rodríguez,1900845,1162366,Bora Bora (Mastiksoul remix),-1,
244214,Marcos Rodríguez,1900845,1162369,No daré un paso atrás,-1,
244214,Marcos Rodríguez,1900845,2133681,We Love Asere,15044,Vale Music
742854,Bodytalk,1900846,1098513,Akordeón de la vida,-1,
321197,DCS,1900848,1216758,Tú y yo,-1,
552599,Danny Romero,1900848,1216758,Tú y yo,-1,
135408,Belinda,1900849,1187224,Te voy a esperar,-1,
157343,Zion & Lennox,2060651,1849620,Falling in Love,-1,
759310,Nacho,2060782,1849712,Sígueme bailando,1184,Universal Music Latino
813915,Pasabordo,2060782,1849712,Sígueme bailando,1184,Universal Music Latino
693689,Gente de Zona,2081938,1902285,He llorado (Como un niño),1184,Universal Music Latino
1260760,DCS,2081939,1205987,Angelito sin alas (remix),-1,
1542673,PeeWee,2086943,1966238,Lo que me pasa,153497,We Love Asere
868899,Cali y El Dandee,2092738,1614566,Por fin te encontré,1184,Universal Music Latino
868899,Cali y El Dandee,2092738,1614566,Por fin te encontré,1184,Universal Music Latino
1290934,Sebastián Yatra,2092738,1614566,Por fin te encontré,1184,Universal Music Latino
1290934,Sebastián Yatra,2092738,1614566,Por fin te encontré,1184,Universal Music Latino
780439,Dyland & Lenny,2096213,1153066,Pégate más (Juan Magán remix),42595,Sony Music | Latin
812992,Joey Montana,2099384,1878543,Baila conmigo (remix),1184,Universal Music Latino
465262,Luciana,2099384,1878543,Baila conmigo (remix),1184,Universal Music Latino
884234,Buxxi,2105721,1883599,Te quiero conmigo,1184,Universal Music Latino
1524685,Boni y Kelly,2183176,1945634,"Rápido, brusco, violento",1184,Universal Music Latino
180264,Mala Rodríguez,2191336,1951308,Usted,1184,Universal Music Latino
1663915,Ana Guerra,2265902,2017365,Ni la hora,5895,"Universal Music Spain, S.L."
1664904,Yera,2379540,2120727,Borracha (remix),151,Universal Music Group
1702735,Lola Indigo,2379540,2120727,Borracha (remix),151,Universal Music Group
672931,De La Ghetto,2379540,2120727,Borracha (remix),151,Universal Music Group
46134,David Bisbal,2494424,2224936,Bésame,36455,Universal Music
1739924,NK,2792286,2468162,Lollipop,201032,Secret Hit Music
1031390,Rich the Kid,2985439,2282592,Echa pa acá,171444,Universal Music Spain
137803,Pitbull,2985439,2282592,Echa pa acá,171444,Universal Music Spain
1321234,RJ Word,2985439,2282592,Echa pa acá,171444,Universal Music Spain
1244667,Álvaro Soler,2944872,2623531,Sobrenatural,171444,Universal Music Spain
1556592,Marielle Hazlo,2944872,2623531,Sobrenatural,171444,Universal Music Spain
759308,Chyno Miranda,3027717,2702591,Dónde nos vamos a ver (remix),1184,Universal Music Latino
759308,Chyno Miranda,3027717,2702591,Dónde nos vamos a ver (remix),8784,Machete Music
759308,Chyno Miranda,3027717,2702591,Dónde nos vamos a ver (remix),151,Universal Music Group
441777,Magic Juan,3027717,2702591,Dónde nos vamos a ver (remix),1184,Universal Music Latino
441777,Magic Juan,3027717,2702591,Dónde nos vamos a ver (remix),8784,Machete Music
441777,Magic Juan,3027717,2702591,Dónde nos vamos a ver (remix),151,Universal Music Group
1441679,Alcover,3064948,2537918,El amor es una moda,207286,"WE LOUD ENTERTAINMENT, LLC"
120177,Don Omar,3064948,2537918,El amor es una moda,207286,"WE LOUD ENTERTAINMENT, LLC"
