id,name,credit,songid,song,labelid,label
345090,Alsfelder Vokalensemble,1478062,617701,Angst der Hellen und Friede der Seelen: A Collection of Sixteen Motets on Psalm 116,1477,Classic Produktion Osnabrück
345089,Wolfgang Helbich,1478062,617701,Angst der Hellen und Friede der Seelen: A Collection of Sixteen Motets on Psalm 116,1477,Classic Produktion Osnabrück
45914,Heinrich Schütz,1255535,1332216,Symphoniae Sacrae III (1650),1705,Deutsche Harmonia Mundi
414295,Kammerchor Stuttgart,1255535,1332216,Symphoniae Sacrae III (1650),1705,Deutsche Harmonia Mundi
414293,Frieder Bernius,1255535,1332216,Symphoniae Sacrae III (1650),1705,Deutsche Harmonia Mundi
45914,Heinrich Schütz,1715464,1474060,Musikalische Exequien & Motetten,17730,Musikproduktion Dabringhaus und Grimm
489579,Stuttgarter Hymnus-Chorknaben,1715464,1474060,Musikalische Exequien & Motetten,17730,Musikproduktion Dabringhaus und Grimm
1072404,Rainer Johannes Homburg,1715464,1474060,Musikalische Exequien & Motetten,17730,Musikproduktion Dabringhaus und Grimm
961852,Roland Wilson,1715464,1474060,Musikalische Exequien & Motetten,17730,Musikproduktion Dabringhaus und Grimm
182892,Johann Heinrich Schmelzer,2032613,968059,Sonate e balletti,1477,Classic Produktion Osnabrück
961852,Roland Wilson,2032613,968059,Sonate e balletti,1477,Classic Produktion Osnabrück
53465,Dieterich Buxtehude,2051740,627494,Eine Lübecker Abendmusik,1477,Classic Produktion Osnabrück
1054434,La Capella Ducale,2051740,627494,Eine Lübecker Abendmusik,1477,Classic Produktion Osnabrück
961852,Roland Wilson,2051740,627494,Eine Lübecker Abendmusik,1477,Classic Produktion Osnabrück
45914,Heinrich Schütz,2222155,578221,Psalmen Davids,1546,Sony Classical
414295,Kammerchor Stuttgart,2222155,578221,Psalmen Davids,1546,Sony Classical
414293,Frieder Bernius,2222155,578221,Psalmen Davids,1546,Sony Classical
36249,Claudio Monteverdi,2259380,567353,Monteverdi: Selva morale e spirituale / Picchi: Canzoni da sonar,-1,
404747,Giovanni Picchi,2259380,567353,Monteverdi: Selva morale e spirituale / Picchi: Canzoni da sonar,-1,
1054434,La Capella Ducale,2259380,567353,Monteverdi: Selva morale e spirituale / Picchi: Canzoni da sonar,-1,
961852,Roland Wilson,2259380,567353,Monteverdi: Selva morale e spirituale / Picchi: Canzoni da sonar,-1,
36249,Claudio Monteverdi,2294354,2045085,Eternal Monteverdi,-1,
1054434,La Capella Ducale,2294354,2045085,Eternal Monteverdi,-1,
961852,Roland Wilson,2294354,2045085,Eternal Monteverdi,-1,
45914,Heinrich Schütz,2337076,2084366,Psalms - Motets - Concertos,1705,Deutsche Harmonia Mundi
453133,Cantus Cölln,2337076,2084366,Psalms - Motets - Concertos,1705,Deutsche Harmonia Mundi
503661,Knabenchor Hannover,2337076,2084366,Psalms - Motets - Concertos,1705,Deutsche Harmonia Mundi
