id,name,credit,songid,song,labelid,label
1162005,Erik Simmons,1401075,1436079,Planctus: Organ Music of Carson Cooman,3267,[no label]
913754,Royal Holloway Choir,1401082,1287538,Sacred Choral Music,198,Naxos
913755,Rupert Gough,1401082,1287538,Sacred Choral Music,198,Naxos
1178711,Samuel Rathbone,1401082,1287538,Sacred Choral Music,198,Naxos
694075,Richard Auldon Clark,2834058,2505908,Moon Marked,55451,Metier
2061437,Alistair Coleman,2834058,2505908,Moon Marked,55451,Metier
419760,Eric Ewazen,2834058,2505908,Moon Marked,55451,Metier
2061439,Lance Hulme,2834058,2505908,Moon Marked,55451,Metier
881430,Franklin Kiermyer,2834058,2505908,Moon Marked,55451,Metier
860813,Chris Gekker,2834058,2505908,Moon Marked,55451,Metier
