id,name,credit,songid,song,labelid,label
253532,Plastic Operator,809086,683880,Night Falls / Won't Back Down,3267,[no label]
108700,DJ T.,809122,533438,Played Runner,1343,Get Physical Music
103999,Marc Romboy,809766,508100,Every Day in My Life,1072,Systematic Recordings
103999,Marc Romboy,809766,508100,Every Day in My Life,1072,Systematic Recordings
69102,M.A.N.D.Y.,819890,794935,O Superman Remixes,1343,Get Physical Music
69102,M.A.N.D.Y.,819890,794935,O Superman Remixes,1343,Get Physical Music
69102,M.A.N.D.Y.,819890,428188,Body Language,57,Apollo Recordings
69102,M.A.N.D.Y.,819890,428188,Body Language,1343,Get Physical Music
69102,M.A.N.D.Y.,819890,428188,Body Language,1343,Get Physical Music
69102,M.A.N.D.Y.,819890,918652,Donut,44190,Living The Dream
69102,M.A.N.D.Y.,819890,1150082,Home,1343,Get Physical Music
69102,M.A.N.D.Y.,819890,1150082,Home,1343,Get Physical Music
69102,M.A.N.D.Y.,819890,1125428,Body Language (Remixes),1343,Get Physical Music
69102,M.A.N.D.Y.,819890,1125428,Body Language (Remixes),6783,D:vision Records
209620,Chelonis R. Jones,1210992,1387627,Blackout: White Noise EP,93042,Blaufield Music
585755,Fritz Kalkbrenner,1233996,1527893,Crossing Borders,93042,Blaufield Music
585755,Fritz Kalkbrenner,1233996,1527893,Crossing Borders,85667,Embassy One
902231,Fritz Helder,1233997,1461129,Love Drug,93042,Blaufield Music
902231,Fritz Helder,1233997,1461129,Love Drug,93042,Blaufield Music
33277,Pete Tong,1326669,1386830,All Gone Pete Tong & Booka Shade: Ibiza 2012,6126,ITH Records
1975857,Kaktus Einarsson,2705568,2590342,"I Go, I Go",93042,Blaufield Music
1975857,Kaktus Einarsson,2915485,2590343,Perfect in a Way,93042,Blaufield Music
1975857,Kaktus Einarsson,2915485,2590343,Perfect in a Way,93042,Blaufield Music
225467,James Zabiela,2949462,2629408,"2008-07-05: BBC Radio 1 Essential Mix: Glastonbury Festival,",-1,
41220,Steve Lawler,2954907,2635804,2013-12-06: BBC Radio 1 Essential Mix: The Warehouse Project,-1,
860381,Hot Since 82,2954907,2635804,2013-12-06: BBC Radio 1 Essential Mix: The Warehouse Project,-1,
