id,name,credit,songid,song,labelid,label
44109,Columbia Symphony Orchestra,1820222,467500,Eleanor Steber,1546,Sony Classical
333990,Dimitri Mitropoulos,1820222,467500,Eleanor Steber,1546,Sony Classical
1181217,Jean Morel,1820222,467500,Eleanor Steber,1546,Sony Classical
9860,Giacomo Puccini,2751397,2426948,Madama Butterfly,1546,Sony Classical
842305,Eleanor Steber,2751397,2426948,Madama Butterfly,1546,Sony Classical
162203,Richard Tucker,2751397,2426948,Madama Butterfly,1546,Sony Classical
980049,Giuseppe Valdengo,2751397,2426948,Madama Butterfly,1546,Sony Classical
1043253,Jean Madeira,2751397,2426948,Madama Butterfly,1546,Sony Classical
422299,Metropolitan Opera Orchestra,2751397,2426948,Madama Butterfly,1546,Sony Classical
39235,Niccolò Paganini,3091901,2761604,"Paganini: Violin Concerto no. 2 / Saint-Sains: Violin Concerto no. 1 / J. S. Bach: Partita for Violin Solo no. 2, BWV 1004",347,MCA Records
10289,Camille Saint‐Saëns,3091901,2761604,"Paganini: Violin Concerto no. 2 / Saint-Sains: Violin Concerto no. 1 / J. S. Bach: Partita for Violin Solo no. 2, BWV 1004",347,MCA Records
2327,Johann Sebastian Bach,3091901,2761604,"Paganini: Violin Concerto no. 2 / Saint-Sains: Violin Concerto no. 1 / J. S. Bach: Partita for Violin Solo no. 2, BWV 1004",347,MCA Records
127684,Ruggiero Ricci,3091901,2761604,"Paganini: Violin Concerto no. 2 / Saint-Sains: Violin Concerto no. 1 / J. S. Bach: Partita for Violin Solo no. 2, BWV 1004",347,MCA Records
353965,Cincinnati Symphony Orchestra,3091901,2761604,"Paganini: Violin Concerto no. 2 / Saint-Sains: Violin Concerto no. 1 / J. S. Bach: Partita for Violin Solo no. 2, BWV 1004",347,MCA Records
