id,name,credit,songid,song,labelid,label
660161,Quantum Soul,809380,974698,Captain Hawkeye / Anger,43727,Ranking Records
660161,Quantum Soul,809380,974698,Captain Hawkeye / Anger,43727,Ranking Records
660154,Ruckspin,809380,974698,Captain Hawkeye / Anger,43727,Ranking Records
660154,Ruckspin,809380,974698,Captain Hawkeye / Anger,43727,Ranking Records
680986,Planas,809380,974698,Captain Hawkeye / Anger,43727,Ranking Records
680986,Planas,809380,974698,Captain Hawkeye / Anger,43727,Ranking Records
660154,Ruckspin,818884,893351,Hornz 2008 / Sunshine,3267,[no label]
660154,Ruckspin,820442,974695,Miserere / Arigato,43727,Ranking Records
660154,Ruckspin,820442,974695,Miserere / Arigato,43727,Ranking Records
660154,Ruckspin,820442,987400,Ceaseless / Winds of Change,43727,Ranking Records
680986,Planas,820442,974695,Miserere / Arigato,43727,Ranking Records
680986,Planas,820442,974695,Miserere / Arigato,43727,Ranking Records
680986,Planas,820442,987400,Ceaseless / Winds of Change,43727,Ranking Records
