id,name,credit,songid,song,labelid,label
12439,Benjamin Britten,1281796,1350177,Cello Symphony / Cello Sonata,2422,Telarc
469860,Zuill Bailey,1281796,1350177,Cello Symphony / Cello Sonata,2422,Telarc
948843,Grant Llewellyn,1281796,1350177,Cello Symphony / Cello Sonata,2422,Telarc
1091509,Natasha Paremski,1281796,1350177,Cello Symphony / Cello Sonata,2422,Telarc
21063,Branford Marsalis,1334587,1392205,American Spectrum,3598,BIS
23964,The Branford Marsalis Quartet,1334587,1392205,American Spectrum,3598,BIS
948843,Grant Llewellyn,1334587,1392205,American Spectrum,3598,BIS
33725,Сергей Васильевич Рахманинов,1720147,1703479,Rachmaninov 4 (original 1926 version) / Medtner 2,3598,BIS
297401,Николай Карлович Метнер,1720147,1703479,Rachmaninov 4 (original 1926 version) / Medtner 2,3598,BIS
478486,Yevgeny Sudbin,1720147,1703479,Rachmaninov 4 (original 1926 version) / Medtner 2,3598,BIS
948843,Grant Llewellyn,1720147,1703479,Rachmaninov 4 (original 1926 version) / Medtner 2,3598,BIS
