id,name,credit,songid,song,labelid,label
15290,Mick Jagger,823297,398599,We Want Moore Jagger: Live 1992,-1,
21318,Albert Collins,1013028,1272508,Too Tired,95,Virgin
205195,Phil Lynott,1152843,1901795,Out in the Fields,2039,10 Records
205195,Phil Lynott,1152843,1901795,Out in the Fields,2039,10 Records
1567160,The Midnight Blues Band,2131308,608254,Back to the Blues,4081,The Swingin’ Pig Records
1567160,The Midnight Blues Band,2131308,608254,Back to the Blues,-1,
141168,Colosseum II,1521251,174441,Streets and Walkways,5208,Music Club
2735,ZZ Top,1568581,1407539,"Beer, Beards and Moore",111315,Osbourne Records
45764,Jack Bruce,2425894,2166041,"1998-07-15: Cellar Bar, South Shields, Tyne & Wear, England, UK",-1,
45764,Jack Bruce,2425894,2166043,"1998-07-14: Cellar Bar, South Shields, Tyne & Wear, England, UK",-1,
267799,Gary Husband,2425894,2166041,"1998-07-15: Cellar Bar, South Shields, Tyne & Wear, England, UK",-1,
267799,Gary Husband,2425894,2166043,"1998-07-14: Cellar Bar, South Shields, Tyne & Wear, England, UK",-1,
52092,Tygers of Pan Tang,2379012,2120785,"1982-08-xx: Reading Festival, Reading, UK",-1,
160806,Randy California,2379012,2120785,"1982-08-xx: Reading Festival, Reading, UK",-1,
141168,Colosseum II,2722139,2399997,Köln 1977 (Live in Europe),96784,Microphone Records
