id,name,credit,songid,song,labelid,label
104288,Dorsey Burnette,895511,1116467,Johnny & Dorsey Burnette: Rock and Roll Tonight With the Rock & Roll Trio,24596,Hydra Records
104288,Dorsey Burnette,1303435,2233415,Johnny & Dorsey Burnette,71697,Rockhouse
104288,Dorsey Burnette,1303435,2233415,Johnny & Dorsey Burnette,110643,Disc' AZ International
104288,Dorsey Burnette,1303435,2233415,Johnny & Dorsey Burnette,39496,Solid Smoke Records
159398,Johnny Burnette & The Rock ’n’ Roll Trio,2442901,2180611,Tear It Up,39496,Solid Smoke Records
104288,Dorsey Burnette,2503664,2232356,The Burnette Connection,177922,Skyline
104288,Dorsey Burnette,2504281,2232797,The Burnette Brothers,17247,RockStar Records
