id,name,credit,songid,song,labelid,label
1589933,Light of Dark,2118785,1893055,Brotherhood in Darkness,42958,Dahmer Productions
517864,Anima Damnata,2118812,1893059,Gods of Abhorrence,1108,Pagan Records
603341,Martire,2118817,1893062,United in Hell,46187,Apocalyptor Records
342644,Devilry,2445262,2182835,Devilry / Throneum,1721,Breath of Pestilence
1981969,Pazuzu,2732951,2410046,In the Crypt of the Hakeldamach Feld,194569,Psychogrind Records
782847,Morbid Yell,2732954,2410047,Communion with Mephistopheles / Razored Flesh Conjuration,-1,
1659222,Moloch Letalis,2732957,2410052,Martyaxwar,89202,Old Temple
1993313,Stormvold,2733052,2410121,Fifth Column of Sheol,40156,Hammer of Damnation
235692,Bestial Mockery,2977746,2658772,Deep Grave Dungeons,43977,Time Before Time Records
151494,Sathanas,2977746,2658772,Deep Grave Dungeons,43977,Time Before Time Records
743047,Crucifier,2977746,2658772,Deep Grave Dungeons,43977,Time Before Time Records
2083498,Offence,3081982,2752038,No Salvation,62719,Bestial Invasion Records
2083498,Offence,3081982,2777748,No Salvation,62719,Bestial Invasion Records
2226944,Rebellion,3110171,2777721,Channeling the Vortex Through the Spheres of Ancient Time,126205,Macabre Operetta Productions
229148,Nunslaughter,3110173,2777722,Bedeviled,16526,Hells Headbangers Records
321773,Sanctifier,3110175,2777727,Cemetery Sons of Hell,29218,Warhymns Records
620967,Necroccultus,3110175,2777727,Cemetery Sons of Hell,29218,Warhymns Records
615569,Incriminated,3110176,2777729,Throneum / Incriminated,4005,From Beyond Productions
302604,Lord Blasphemer,3110177,2777732,Deadly Rituals,226231,Diabolist Services
364625,Revelation of Doom,3110180,2777735,Total Regression!,1108,Pagan Records
239074,Gravewürm,3110181,2777736,Hell Obscure Temptation,42175,Terranis Productions
2226946,Morbid Execution,3110182,2777737,Demonical Communion,16526,Hells Headbangers Records
588419,Suicidal Winds,3110184,2777738,Necroblasphemies,29570,Iron Bonehead Productions
820550,Leichengott,3110191,2777744,Trupi jad,79640,Societas Oculorum Arcanorum
618318,Nocturnal Vomit,3110192,2777745,Cursed of the Holiness,65251,Demented Omen of Masochism
527769,Destruktor,3110193,2777750,A Prophecy of Nihilism,16526,Hells Headbangers Records
1387284,Necrosadist,3110196,2777754,Night of Terror,181845,Unpure Records
648080,Empheris,3110196,2777754,Night of Terror,181845,Unpure Records
2226958,Witchfuck,3110196,2777754,Night of Terror,181845,Unpure Records
2104521,Death invoker,3110207,2777755,Pact with the Forbidden,181845,Unpure Records
1358326,Kingdom,3110209,2777757,ThronDom des Bösen,118383,Godz ov War Productions
