id,name,credit,songid,song,labelid,label
2327,Johann Sebastian Bach,1707856,1110249,Concertos para violino,42563,Paulinas-COMEP
829334,Camerata Fukuda,1707856,1110249,Concertos para violino,42563,Paulinas-COMEP
836968,Elisa Fukuda,1707856,1110249,Concertos para violino,42563,Paulinas-COMEP
829334,Camerata Fukuda,1715827,1098643,Convergences: Brazilian Music for Strings,59186,Paulus
836968,Elisa Fukuda,1715827,1098643,Convergences: Brazilian Music for Strings,59186,Paulus
142481,Sir James MacMillan,2060451,1087987,Visitatio Sepulchri / Sun-Dogs,3598,BIS
548568,Groot Omroepkoor,2060451,1087987,Visitatio Sepulchri / Sun-Dogs,3598,BIS
823554,Radio Kamer Filharmonie,2060451,1087987,Visitatio Sepulchri / Sun-Dogs,3598,BIS
142481,Sir James MacMillan,2060451,1087987,Visitatio Sepulchri / Sun-Dogs,3598,BIS
56932,Xavier Montsalvatge,2384221,1723386,Canciones & conciertos,32882,Hänssler Classic
771548,Jenny Lin,2384221,1723386,Canciones & conciertos,32882,Hänssler Classic
126245,Rachel Barton Pine,2384221,1723386,Canciones & conciertos,32882,Hänssler Classic
899356,NDR Radiophilharmonie,2384221,1723386,Canciones & conciertos,32882,Hänssler Classic
50817,Heitor Villa‐Lobos,3026410,2701272,"BBC Music Volume 28, Number 7: Uirapurú and Other Orchestral and Choral Works",52411,BBC Music Magazine
56312,BBC Symphony Orchestra,3026410,2701272,"BBC Music Volume 28, Number 7: Uirapurú and Other Orchestral and Choral Works",52411,BBC Music Magazine
459467,BBC Symphony Chorus,3026410,2701272,"BBC Music Volume 28, Number 7: Uirapurú and Other Orchestral and Choral Works",52411,BBC Music Magazine
389034,BBC Singers,3026410,2701272,"BBC Music Volume 28, Number 7: Uirapurú and Other Orchestral and Choral Works",52411,BBC Music Magazine
399499,Martin Roscoe,3026410,2701272,"BBC Music Volume 28, Number 7: Uirapurú and Other Orchestral and Choral Works",52411,BBC Music Magazine
484646,Kathryn Stott,3026410,2701272,"BBC Music Volume 28, Number 7: Uirapurú and Other Orchestral and Choral Works",52411,BBC Music Magazine
402918,Sakari Oramo,3026410,2701272,"BBC Music Volume 28, Number 7: Uirapurú and Other Orchestral and Choral Works",52411,BBC Music Magazine
