id,name,credit,songid,song,labelid,label
1210364,Alexa Ayaz,1444471,1500826,Slow Burn,-1,
1358166,KARRA,2219917,2366748,Coincidence,121112,Casual Jam Records
1358166,KARRA,2219917,2366751,Make Me Move,114255,NoCopyrightSounds
1358166,KARRA,2219917,2366751,Make Me Move,114255,NoCopyrightSounds
1672773,Elex,2229137,1981641,Never Let Go,17652,Cr2 Records
1135723,Aloma Steele,2683962,2366752,Dreamers,-1,
1389087,Elle Vee,2683964,2366754,Make A Promise,18043,Big & Dirty
1852152,RØRY,2683991,2366788,More Than Words,-1,
1191744,Pollyanna,2683992,2366789,Popcorn,-1,
1191744,Pollyanna,2683992,2366789,Popcorn,-1,
