id,name,credit,songid,song,labelid,label
1829540,Aaron Lamont,2453504,2179599,Dark Shadows: The Tony and Cassandra Mysteries Series 01,16092,Big Finish Productions
1829540,Aaron Lamont,2453504,2179599,Dark Shadows: The Tony and Cassandra Mysteries Series 01,16092,Big Finish Productions
1829580,Alan Flanagan,2453504,2179599,Dark Shadows: The Tony and Cassandra Mysteries Series 01,16092,Big Finish Productions
1829580,Alan Flanagan,2453504,2179599,Dark Shadows: The Tony and Cassandra Mysteries Series 01,16092,Big Finish Productions
1831722,Zara Symes,2453504,2179599,Dark Shadows: The Tony and Cassandra Mysteries Series 01,16092,Big Finish Productions
1831722,Zara Symes,2453504,2179599,Dark Shadows: The Tony and Cassandra Mysteries Series 01,16092,Big Finish Productions
1830767,Lara Parker,2453504,2179599,Dark Shadows: The Tony and Cassandra Mysteries Series 01,16092,Big Finish Productions
1830767,Lara Parker,2453504,2179599,Dark Shadows: The Tony and Cassandra Mysteries Series 01,16092,Big Finish Productions
1830532,Jerry Lacy,2453504,2179599,Dark Shadows: The Tony and Cassandra Mysteries Series 01,16092,Big Finish Productions
1830532,Jerry Lacy,2453504,2179599,Dark Shadows: The Tony and Cassandra Mysteries Series 01,16092,Big Finish Productions
1830665,Julia Duffy,2453504,2179599,Dark Shadows: The Tony and Cassandra Mysteries Series 01,16092,Big Finish Productions
1830665,Julia Duffy,2453504,2179599,Dark Shadows: The Tony and Cassandra Mysteries Series 01,16092,Big Finish Productions
1828641,Robert Dick,2453504,2179599,Dark Shadows: The Tony and Cassandra Mysteries Series 01,16092,Big Finish Productions
1828641,Robert Dick,2453504,2179599,Dark Shadows: The Tony and Cassandra Mysteries Series 01,16092,Big Finish Productions
1831649,Stephanie Ellyne,2453504,2179599,Dark Shadows: The Tony and Cassandra Mysteries Series 01,16092,Big Finish Productions
1831649,Stephanie Ellyne,2453504,2179599,Dark Shadows: The Tony and Cassandra Mysteries Series 01,16092,Big Finish Productions
1829827,Brendan O'Rourke,2453504,2179599,Dark Shadows: The Tony and Cassandra Mysteries Series 01,16092,Big Finish Productions
1829827,Brendan O'Rourke,2453504,2179599,Dark Shadows: The Tony and Cassandra Mysteries Series 01,16092,Big Finish Productions
1830344,Greg Patmore,2453504,2179599,Dark Shadows: The Tony and Cassandra Mysteries Series 01,16092,Big Finish Productions
1830344,Greg Patmore,2453504,2179599,Dark Shadows: The Tony and Cassandra Mysteries Series 01,16092,Big Finish Productions
1830016,Daniel Collard,2453504,2179599,Dark Shadows: The Tony and Cassandra Mysteries Series 01,16092,Big Finish Productions
1830016,Daniel Collard,2453504,2179599,Dark Shadows: The Tony and Cassandra Mysteries Series 01,16092,Big Finish Productions
1831720,Sydney Aldridge,2453504,2179599,Dark Shadows: The Tony and Cassandra Mysteries Series 01,16092,Big Finish Productions
1831720,Sydney Aldridge,2453504,2179599,Dark Shadows: The Tony and Cassandra Mysteries Series 01,16092,Big Finish Productions
1829710,Anna-Maria Everett,2453504,2179599,Dark Shadows: The Tony and Cassandra Mysteries Series 01,16092,Big Finish Productions
1829710,Anna-Maria Everett,2453504,2179599,Dark Shadows: The Tony and Cassandra Mysteries Series 01,16092,Big Finish Productions
1830653,Joshua J Price,2453632,2179564,Dark Shadows: The Tony and Cassandra Mysteries Series 02,16092,Big Finish Productions
1830653,Joshua J Price,2453632,2179564,Dark Shadows: The Tony and Cassandra Mysteries Series 02,16092,Big Finish Productions
1831739,Tanja Milojevic,2453632,2179564,Dark Shadows: The Tony and Cassandra Mysteries Series 02,16092,Big Finish Productions
1831739,Tanja Milojevic,2453632,2179564,Dark Shadows: The Tony and Cassandra Mysteries Series 02,16092,Big Finish Productions
1829580,Alan Flanagan,2453632,2179564,Dark Shadows: The Tony and Cassandra Mysteries Series 02,16092,Big Finish Productions
1829580,Alan Flanagan,2453632,2179564,Dark Shadows: The Tony and Cassandra Mysteries Series 02,16092,Big Finish Productions
1830329,Grace Knight,2453632,2179564,Dark Shadows: The Tony and Cassandra Mysteries Series 02,16092,Big Finish Productions
1830329,Grace Knight,2453632,2179564,Dark Shadows: The Tony and Cassandra Mysteries Series 02,16092,Big Finish Productions
1830767,Lara Parker,2453632,2179564,Dark Shadows: The Tony and Cassandra Mysteries Series 02,16092,Big Finish Productions
1830767,Lara Parker,2453632,2179564,Dark Shadows: The Tony and Cassandra Mysteries Series 02,16092,Big Finish Productions
1830532,Jerry Lacy,2453632,2179564,Dark Shadows: The Tony and Cassandra Mysteries Series 02,16092,Big Finish Productions
1830532,Jerry Lacy,2453632,2179564,Dark Shadows: The Tony and Cassandra Mysteries Series 02,16092,Big Finish Productions
1831798,Tom Michael Blyth,2453632,2179564,Dark Shadows: The Tony and Cassandra Mysteries Series 02,16092,Big Finish Productions
1831798,Tom Michael Blyth,2453632,2179564,Dark Shadows: The Tony and Cassandra Mysteries Series 02,16092,Big Finish Productions
1830128,Doireann May White,2453632,2179564,Dark Shadows: The Tony and Cassandra Mysteries Series 02,16092,Big Finish Productions
1830128,Doireann May White,2453632,2179564,Dark Shadows: The Tony and Cassandra Mysteries Series 02,16092,Big Finish Productions
1829546,Abi Harris,2453632,2179564,Dark Shadows: The Tony and Cassandra Mysteries Series 02,16092,Big Finish Productions
1829546,Abi Harris,2453632,2179564,Dark Shadows: The Tony and Cassandra Mysteries Series 02,16092,Big Finish Productions
1828641,Robert Dick,2453632,2179564,Dark Shadows: The Tony and Cassandra Mysteries Series 02,16092,Big Finish Productions
1828641,Robert Dick,2453632,2179564,Dark Shadows: The Tony and Cassandra Mysteries Series 02,16092,Big Finish Productions
1831720,Sydney Aldridge,2453632,2179564,Dark Shadows: The Tony and Cassandra Mysteries Series 02,16092,Big Finish Productions
1831720,Sydney Aldridge,2453632,2179564,Dark Shadows: The Tony and Cassandra Mysteries Series 02,16092,Big Finish Productions
1830446,Jake Wardle,2453632,2179564,Dark Shadows: The Tony and Cassandra Mysteries Series 02,16092,Big Finish Productions
1830446,Jake Wardle,2453632,2179564,Dark Shadows: The Tony and Cassandra Mysteries Series 02,16092,Big Finish Productions
1830767,Lara Parker,2453667,2179767,Dark Shadows: The Tony & Cassandra Mysteries: Mystery at Crucifix Heights,16092,Big Finish Productions
1830532,Jerry Lacy,2453667,2179767,Dark Shadows: The Tony & Cassandra Mysteries: Mystery at Crucifix Heights,16092,Big Finish Productions
1830665,Julia Duffy,2453667,2179767,Dark Shadows: The Tony & Cassandra Mysteries: Mystery at Crucifix Heights,16092,Big Finish Productions
