id,name,credit,songid,song,labelid,label
53371,Henri Dutilleux,1274422,1346141,Œuvres pour violoncelle seul,377,Harmonia Mundi
84679,György Ligeti,1274422,1346141,Œuvres pour violoncelle seul,377,Harmonia Mundi
580783,Nicolas Bacri,1274422,1346141,Œuvres pour violoncelle seul,377,Harmonia Mundi
130474,George Crumb,1274422,1346141,Œuvres pour violoncelle seul,377,Harmonia Mundi
656488,Emmanuelle Bertrand,1274422,1346141,Œuvres pour violoncelle seul,377,Harmonia Mundi
161820,London Sinfonietta,1366678,381919,Undine,743,Deutsche Grammophon
161820,London Sinfonietta,1366678,381919,Undine,36314,Decca Classics
383665,Oliver Knussen,1366678,381919,Undine,743,Deutsche Grammophon
383665,Oliver Knussen,1366678,381919,Undine,36314,Decca Classics
12181,Johannes Brahms,1468426,676933,Piano Quintets,1519,Philips Classics
190805,Guarneri Quartet,1468426,676933,Piano Quintets,1519,Philips Classics
495611,Peter Serkin,1468426,676933,Piano Quintets,1519,Philips Classics
247539,Ueli Wiget,1642012,1647692,Requiem,1546,Sony Classical
247539,Ueli Wiget,1642012,1647692,Requiem,1546,Sony Classical
437597,Håkan Hardenberger,1642012,1647692,Requiem,1546,Sony Classical
437597,Håkan Hardenberger,1642012,1647692,Requiem,1546,Sony Classical
247536,Ensemble Modern,1642012,1647692,Requiem,1546,Sony Classical
247536,Ensemble Modern,1642012,1647692,Requiem,1546,Sony Classical
484793,Ingo Metzmacher,1642012,1647692,Requiem,1546,Sony Classical
484793,Ingo Metzmacher,1642012,1647692,Requiem,1546,Sony Classical
34478,City of Birmingham Symphony Orchestra,1705384,1408260,Symphonie Nr. 7 / Barcarola per grande orchestra,417,EMI Classics
236231,Simon Rattle,1705384,1408260,Symphonie Nr. 7 / Barcarola per grande orchestra,417,EMI Classics
823349,Peter Sheppard Skærved,1825587,1735732,Violin Concertos nos. 1 and 3 / Fünf Nachtstücke,198,Naxos
823348,Aaron Shorr,1825587,1735732,Violin Concertos nos. 1 and 3 / Fünf Nachtstücke,198,Naxos
462811,Rundfunk‐Sinfonieorchester Saarbrücken,1825587,1735732,Violin Concertos nos. 1 and 3 / Fünf Nachtstücke,198,Naxos
638764,Christopher Lyndon‐Gee,1825587,1735732,Violin Concertos nos. 1 and 3 / Fünf Nachtstücke,198,Naxos
