id,name,credit,songid,song,labelid,label
408584,Stefano Prada,851793,2479564,To the Moon,-1,
408584,Stefano Prada,851793,2479568,To The Moon (Reloaded),-1,
408584,Stefano Prada,851793,2479705,Save My Soul,-1,
1396266,Michael Frieda,1699443,2479557,Sommersprossen,-1,
1438904,Tonberg,1772163,1891447,Weil ich das Leben mag,-1,
1438904,Tonberg,1772163,1891447,Weil ich das Leben mag,-1,
1438904,Tonberg,1772163,2479553,Schmerz,-1,
410190,Sean Finn,2803445,2479497,Schmetterlinge,-1,
410190,Sean Finn,2803445,2479497,Schmetterlinge,-1,
2040589,Rubin,2803460,2479511,An einem Tag,-1,
408584,Stefano Prada,2803501,2479566,Wait in Vain,-1,
82177,Steve Murano,2803640,2479707,Pink Eyedesize,13827,Kill for This Records
