id,name,credit,songid,song,labelid,label
23385,Carl Nielsen,1073029,659963,Nielsen: Symphony no. 1 / Sibelius: Symphony no. 7,60986,Scandinavian Classics
23385,Carl Nielsen,1073029,659963,Nielsen: Symphony no. 1 / Sibelius: Symphony no. 7,31742,ClassicO
20157,Jean Sibelius,1073029,659963,Nielsen: Symphony no. 1 / Sibelius: Symphony no. 7,60986,Scandinavian Classics
20157,Jean Sibelius,1073029,659963,Nielsen: Symphony no. 1 / Sibelius: Symphony no. 7,31742,ClassicO
420985,Okko Kamu,1073029,659963,Nielsen: Symphony no. 1 / Sibelius: Symphony no. 7,60986,Scandinavian Classics
420985,Okko Kamu,1073029,659963,Nielsen: Symphony no. 1 / Sibelius: Symphony no. 7,31742,ClassicO
171259,Hans Christian Lumbye,1260927,1359657,"Samlede orkesterværker, vol. 2",198,Naxos
171259,Hans Christian Lumbye,1260927,1359657,"Samlede orkesterværker, vol. 2",198,Naxos
171259,Hans Christian Lumbye,1260927,1359657,"Samlede orkesterværker, vol. 2",15894,Marco Polo
171259,Hans Christian Lumbye,1260927,2029245,"Samlede orkesterværker, vol. 3",198,Naxos
171259,Hans Christian Lumbye,1260927,1335787,"Samlede orkesterværker, vol. 1",198,Naxos
1077113,Giordano Bellincampi,1260927,1359657,"Samlede orkesterværker, vol. 2",198,Naxos
1077113,Giordano Bellincampi,1260927,1359657,"Samlede orkesterværker, vol. 2",198,Naxos
1077113,Giordano Bellincampi,1260927,1359657,"Samlede orkesterværker, vol. 2",15894,Marco Polo
1077113,Giordano Bellincampi,1260927,2029245,"Samlede orkesterværker, vol. 3",198,Naxos
1077113,Giordano Bellincampi,1260927,1335787,"Samlede orkesterværker, vol. 1",198,Naxos
199967,Efterklang,1204152,1291012,The Piramida Concert,563,4AD
199967,Efterklang,1204152,1291012,The Piramida Concert,-1,
691760,André de Ridder,1204152,1291012,The Piramida Concert,563,4AD
691760,André de Ridder,1204152,1291012,The Piramida Concert,-1,
83956,Mew,2334800,2082569,Mew With Copenhagen Philharmonic,15605,Evil Office
