id,name,credit,songid,song,labelid,label
15740,井上陽水,814899,775113,夏の終りのハーモニー,25707,Kitty Records
15740,井上陽水,814899,775113,夏の終りのハーモニー,25707,Kitty Records
15740,井上陽水,814899,775124,スターダスト・ランデヴー ～井上陽水・安全地帯 live at 神宮球場～,3759,FLME
15740,井上陽水,814899,775124,スターダスト・ランデヴー ～井上陽水・安全地帯 live at 神宮球場～,3759,FLME
15740,井上陽水,814899,775124,スターダスト・ランデヴー ～井上陽水・安全地帯 live at 神宮球場～,83999,UM³/USM Japan
15740,井上陽水,814899,775124,スターダスト・ランデヴー ～井上陽水・安全地帯 live at 神宮球場～,25707,Kitty Records
335810,LAZY,2867219,2539399,Electric Allnight Show @ Saitama Univ. 1973.11.3-4,162153,Dead Flower
74991,Les Rallizes Dénudés,2867219,2539399,Electric Allnight Show @ Saitama Univ. 1973.11.3-4,162153,Dead Flower
225179,Acid Seven,2867219,2539399,Electric Allnight Show @ Saitama Univ. 1973.11.3-4,162153,Dead Flower
2083178,ジプシー・ブラッド,2867219,2539399,Electric Allnight Show @ Saitama Univ. 1973.11.3-4,162153,Dead Flower
2083179,ニュー・ソウル・セッション,2867219,2539399,Electric Allnight Show @ Saitama Univ. 1973.11.3-4,162153,Dead Flower
757481,南正人,2867219,2539399,Electric Allnight Show @ Saitama Univ. 1973.11.3-4,162153,Dead Flower
2083182,めんたんぴん,2867219,2539399,Electric Allnight Show @ Saitama Univ. 1973.11.3-4,162153,Dead Flower
