id,name,credit,songid,song,labelid,label
1318063,Takashi Niigaki,2091081,1871738,"Mamoru SUMARAGOCHI; Symphony no. 1 ""Hiroshima"" / Tokyo Symphony Orchestra, Noato Otomo",220037,DENON Classics
1318063,Takashi Niigaki,2091081,1871738,"Mamoru SUMARAGOCHI; Symphony no. 1 ""Hiroshima"" / Tokyo Symphony Orchestra, Noato Otomo",2064,DENON
1056563,東京交響楽団,2091081,1871738,"Mamoru SUMARAGOCHI; Symphony no. 1 ""Hiroshima"" / Tokyo Symphony Orchestra, Noato Otomo",220037,DENON Classics
1056563,東京交響楽団,2091081,1871738,"Mamoru SUMARAGOCHI; Symphony no. 1 ""Hiroshima"" / Tokyo Symphony Orchestra, Noato Otomo",2064,DENON
1124327,大友直人,2091081,1871738,"Mamoru SUMARAGOCHI; Symphony no. 1 ""Hiroshima"" / Tokyo Symphony Orchestra, Noato Otomo",220037,DENON Classics
1124327,大友直人,2091081,1871738,"Mamoru SUMARAGOCHI; Symphony no. 1 ""Hiroshima"" / Tokyo Symphony Orchestra, Noato Otomo",2064,DENON
