id,name,credit,songid,song,labelid,label
1127,Barry White,1282014,105503,Back to Back: Their Greatest Hits,7504,Rebound Records
1127,Barry White,1554203,1580687,"Best Of Barry White, Love Unlimited & Love Unlimited Orchestra",3065,20th Century Records
97155,Love Unlimited,1554203,1580687,"Best Of Barry White, Love Unlimited & Love Unlimited Orchestra",3065,20th Century Records
1127,Barry White,1566869,1580691,The Very Best of,1388,Arcade
97155,Love Unlimited,1566869,1580691,The Very Best of,1388,Arcade
1127,Barry White,1691822,136025,Together Brothers,-1,
1127,Barry White,1691822,136025,Together Brothers,6146,Mercury Records
97155,Love Unlimited,1691822,136025,Together Brothers,-1,
97155,Love Unlimited,1691822,136025,Together Brothers,6146,Mercury Records
1127,Barry White,2217249,1970860,The Best of Our Love,25066,Unlimited Gold Records
97155,Love Unlimited,2217249,1970860,The Best of Our Love,25066,Unlimited Gold Records
148346,Webster Lewis,2421267,2161620,Welcome Aboard,3787,Indisc
148346,Webster Lewis,2421267,2161620,Welcome Aboard,25066,Unlimited Gold Records
