id,name,credit,songid,song,labelid,label
396107,Jonas Kullhammar,2127226,1898937,Basement Sessions Vol.4 (The Bali Tapes),17244,Clean Feed
546872,Torbjörn Zetterberg,2127226,1898937,Basement Sessions Vol.4 (The Bali Tapes),17244,Clean Feed
846670,Susana Santos Silva,2127226,1898937,Basement Sessions Vol.4 (The Bali Tapes),17244,Clean Feed
396107,Jonas Kullhammar,2535092,2255518,"Basement Sessions, Vol. 1",17244,Clean Feed
396107,Jonas Kullhammar,2535092,2255520,"Basement Sessions, Vol. 2",17244,Clean Feed
546872,Torbjörn Zetterberg,2535092,2255518,"Basement Sessions, Vol. 1",17244,Clean Feed
546872,Torbjörn Zetterberg,2535092,2255520,"Basement Sessions, Vol. 2",17244,Clean Feed
396107,Jonas Kullhammar,2535096,2255521,"Basement Sessions, Vol. 3",17244,Clean Feed
546872,Torbjörn Zetterberg,2535096,2255521,"Basement Sessions, Vol. 3",17244,Clean Feed
1665574,Jørgen Mathisen,2535096,2255521,"Basement Sessions, Vol. 3",17244,Clean Feed
