id,name,credit,songid,song,labelid,label
1486832,Anuel AA,2966190,2603335,LOCATION,1184,Universal Music Latino
803820,J Balvin,2966190,2603335,LOCATION,1184,Universal Music Latino
1048120,Ozuna,2966192,1869146,Hello,1184,Universal Music Latino
623730,Major Lazer,2197537,1911706,En la cara (Sua cara remix),3008,Warner Music Australia
624088,Nicki Minaj,2778383,2259267,Tusa,1184,Universal Music Latino
624088,Nicki Minaj,2778383,2259267,Tusa,7130,Republic Records
624088,Nicki Minaj,2778383,2307494,Tusa (BlackseZ remix),1184,Universal Music Latino
1486832,Anuel AA,2786081,2116706,Secreto,1184,Universal Music Latino
1486832,Anuel AA,2786082,2058752,Culpables,1184,Universal Music Latino
1053251,Maluma,2786083,2058751,Créeme,1184,Universal Music Latino
1026090,Migos,2838795,2268238,My Family,158520,12Tone Music
1026090,Migos,2838795,2268238,My Family,1209,MGM Records
177,Snoop Dogg,2838795,2268238,My Family,158520,12Tone Music
177,Snoop Dogg,2838795,2268238,My Family,1209,MGM Records
776043,Rock Mafia,2838795,2268238,My Family,158520,12Tone Music
776043,Rock Mafia,2838795,2268238,My Family,1209,MGM Records
803820,J Balvin,2991534,2002530,Mi cama (remix),1184,Universal Music Latino
803820,J Balvin,2991534,2002530,Mi cama (remix),1184,Universal Music Latino
148108,Nicky Jam,2991534,2002530,Mi cama (remix),1184,Universal Music Latino
148108,Nicky Jam,2991534,2002530,Mi cama (remix),1184,Universal Music Latino
1257763,Kevin Roldán,2991561,1877975,Eres mi todo,1184,Universal Music Latino
803882,Reykon,2991580,1878001,301,139094,JM World Music
1132228,Andy Rivera,2991585,1877986,Mañana,217186,Karol G Music
672931,De La Ghetto,2991593,1877981,Te lo quiero hacer,217189,Girlpower
1132228,Andy Rivera,2991595,1878007,Dime,3267,[no label]
1290934,Sebastián Yatra,2991597,1877999,Lo que siento por ti,146299,Roberto Andrade Dirak Entretenimiento
1492430,Bad Bunny,2991600,1868263,Ahora me llama,1184,Universal Music Latino
1576426,Total Ape,2991608,1877985,More,56,Warner Bros. Records
1575002,Lafame,2991610,1877978,Como tú ninguna,1184,Universal Music Latino
1574933,Mau y Ricky,2991611,1877966,Mi mala,42595,Sony Music | Latin
179,Shaggy,2991612,1952063,Tu pum pum,115923,AfterCluv
179,Shaggy,2991612,1952063,Tu pum pum,183776,AfterCluv DanceLab
179,Shaggy,2991612,2058759,Tu pum pum (Billon remix),115923,AfterCluv
179,Shaggy,2991612,2058759,Tu pum pum (Billon remix),183776,AfterCluv DanceLab
179,Shaggy,2991612,2058764,Tu pum pum (DJ Boris remix),115923,AfterCluv
179,Shaggy,2991612,2058764,Tu pum pum (DJ Boris remix),183776,AfterCluv DanceLab
1644952,El Capitaan,2991612,1952063,Tu pum pum,115923,AfterCluv
1644952,El Capitaan,2991612,1952063,Tu pum pum,183776,AfterCluv DanceLab
1644952,El Capitaan,2991612,2058759,Tu pum pum (Billon remix),115923,AfterCluv
1644952,El Capitaan,2991612,2058759,Tu pum pum (Billon remix),183776,AfterCluv DanceLab
1644952,El Capitaan,2991612,2058764,Tu pum pum (DJ Boris remix),115923,AfterCluv
1644952,El Capitaan,2991612,2058764,Tu pum pum (DJ Boris remix),183776,AfterCluv DanceLab
1493954,Sekuence,2991612,1952063,Tu pum pum,115923,AfterCluv
1493954,Sekuence,2991612,1952063,Tu pum pum,183776,AfterCluv DanceLab
1493954,Sekuence,2991612,2058759,Tu pum pum (Billon remix),115923,AfterCluv
1493954,Sekuence,2991612,2058759,Tu pum pum (Billon remix),183776,AfterCluv DanceLab
1493954,Sekuence,2991612,2058764,Tu pum pum (DJ Boris remix),115923,AfterCluv
1493954,Sekuence,2991612,2058764,Tu pum pum (DJ Boris remix),183776,AfterCluv DanceLab
917633,Tini,2991614,1952503,Princesa,1018,Hollywood Records
668320,Tinto,2991616,2046045,Te sigo esperando,1728,Codiscos
54424,Antonio Orozco,2991627,2058757,Dicen,171444,Universal Music Spain
1071696,Lartiste,2991629,2154470,Peligrosa,1184,Universal Music Latino
1071696,Lartiste,2991629,2154470,Peligrosa,147052,Zayn Corporation
85714,Gloria Trevi,2991630,2132295,Hijoepu*#,1184,Universal Music Latino
1492424,DJ Luian,2991641,2278043,Tú no amas,139129,Hear This Music
731790,Mambo Kingz,2991641,2278043,Tú no amas,139129,Hear This Music
