id,name,credit,songid,song,labelid,label
36144,Wynton Kelly,955143,834008,The Complete Vee Jay Paul Chambers-Wynton Kelly Sessions 1959–61,17126,Mosaic Records
8824,Tommy Flanagan,955144,2077061,Motor City Scene: Complete Recordings,5451,Lone Hill Jazz
8824,Tommy Flanagan,955144,2077061,Motor City Scene: Complete Recordings,5451,Lone Hill Jazz
16218,Cannonball Adderley,1054408,1196596,Just Friends,2386,Charly Records
187862,Kenny Drew,1112050,1230981,Kenny Drew Trio,1723,Riverside
187862,Kenny Drew,1112050,1230981,Kenny Drew Trio,1723,Riverside
187862,Kenny Drew,1112050,1230981,Kenny Drew Trio,1723,Riverside
109620,Philly Joe Jones,1112050,1230981,Kenny Drew Trio,1723,Riverside
109620,Philly Joe Jones,1112050,1230981,Kenny Drew Trio,1723,Riverside
109620,Philly Joe Jones,1112050,1230981,Kenny Drew Trio,1723,Riverside
556431,Julius Watkins,1353685,1407686,Les Jazz Modes,94647,Dawn
36060,Charlie Rouse,1353685,1407686,Les Jazz Modes,94647,Dawn
598819,Gildo Mahones,1353685,1407686,Les Jazz Modes,94647,Dawn
967216,Ron Jefferson,1353685,1407686,Les Jazz Modes,94647,Dawn
192126,Oscar Pettiford,1353685,1407686,Les Jazz Modes,94647,Dawn
5232,Kenny Burrell,2017487,1818514,Jazzmen: Detroit,10433,Savoy Records
5232,Kenny Burrell,2017487,1818514,Jazzmen: Detroit,4448,Savoy Jazz
8824,Tommy Flanagan,2017487,1818514,Jazzmen: Detroit,10433,Savoy Records
8824,Tommy Flanagan,2017487,1818514,Jazzmen: Detroit,4448,Savoy Jazz
76076,Pepper Adams,2017487,1818514,Jazzmen: Detroit,10433,Savoy Records
76076,Pepper Adams,2017487,1818514,Jazzmen: Detroit,4448,Savoy Jazz
169596,Kenny Clarke,2017487,1818514,Jazzmen: Detroit,10433,Savoy Records
169596,Kenny Clarke,2017487,1818514,Jazzmen: Detroit,4448,Savoy Jazz
195119,A.K. Salim,2017920,1818883,Pretty for the People,10433,Savoy Records
52904,Johnny Griffin,2017920,1818883,Pretty for the People,10433,Savoy Records
47955,Kenny Dorham,2017920,1818883,Pretty for the People,10433,Savoy Records
76076,Pepper Adams,2017920,1818883,Pretty for the People,10433,Savoy Records
36144,Wynton Kelly,2017920,1818883,Pretty for the People,10433,Savoy Records
41651,Max Roach,2017920,1818883,Pretty for the People,10433,Savoy Records
548919,Idrees Sulieman,1688839,614239,Interplay for 2 Trumpets and 2 Tenors,2202,Prestige
548919,Idrees Sulieman,1688839,614239,Interplay for 2 Trumpets and 2 Tenors,2202,Prestige
548919,Idrees Sulieman,1688839,614239,Interplay for 2 Trumpets and 2 Tenors,2202,Prestige
548919,Idrees Sulieman,1688839,614239,Interplay for 2 Trumpets and 2 Tenors,2202,Prestige
446530,Webster Young,1688839,614239,Interplay for 2 Trumpets and 2 Tenors,2202,Prestige
446530,Webster Young,1688839,614239,Interplay for 2 Trumpets and 2 Tenors,2202,Prestige
446530,Webster Young,1688839,614239,Interplay for 2 Trumpets and 2 Tenors,2202,Prestige
446530,Webster Young,1688839,614239,Interplay for 2 Trumpets and 2 Tenors,2202,Prestige
1766,John Coltrane,1688839,614239,Interplay for 2 Trumpets and 2 Tenors,2202,Prestige
1766,John Coltrane,1688839,614239,Interplay for 2 Trumpets and 2 Tenors,2202,Prestige
1766,John Coltrane,1688839,614239,Interplay for 2 Trumpets and 2 Tenors,2202,Prestige
1766,John Coltrane,1688839,614239,Interplay for 2 Trumpets and 2 Tenors,2202,Prestige
388627,Bobby Jaspar,1688839,614239,Interplay for 2 Trumpets and 2 Tenors,2202,Prestige
388627,Bobby Jaspar,1688839,614239,Interplay for 2 Trumpets and 2 Tenors,2202,Prestige
388627,Bobby Jaspar,1688839,614239,Interplay for 2 Trumpets and 2 Tenors,2202,Prestige
388627,Bobby Jaspar,1688839,614239,Interplay for 2 Trumpets and 2 Tenors,2202,Prestige
99537,Mal Waldron,1688839,614239,Interplay for 2 Trumpets and 2 Tenors,2202,Prestige
99537,Mal Waldron,1688839,614239,Interplay for 2 Trumpets and 2 Tenors,2202,Prestige
99537,Mal Waldron,1688839,614239,Interplay for 2 Trumpets and 2 Tenors,2202,Prestige
99537,Mal Waldron,1688839,614239,Interplay for 2 Trumpets and 2 Tenors,2202,Prestige
5232,Kenny Burrell,1688839,614239,Interplay for 2 Trumpets and 2 Tenors,2202,Prestige
5232,Kenny Burrell,1688839,614239,Interplay for 2 Trumpets and 2 Tenors,2202,Prestige
5232,Kenny Burrell,1688839,614239,Interplay for 2 Trumpets and 2 Tenors,2202,Prestige
5232,Kenny Burrell,1688839,614239,Interplay for 2 Trumpets and 2 Tenors,2202,Prestige
102999,Art Taylor,1688839,614239,Interplay for 2 Trumpets and 2 Tenors,2202,Prestige
102999,Art Taylor,1688839,614239,Interplay for 2 Trumpets and 2 Tenors,2202,Prestige
102999,Art Taylor,1688839,614239,Interplay for 2 Trumpets and 2 Tenors,2202,Prestige
102999,Art Taylor,1688839,614239,Interplay for 2 Trumpets and 2 Tenors,2202,Prestige
9618,Bill Evans,1772497,1731254,The Blues and the Abstract Truth,2191,impulse!
9618,Bill Evans,1772497,1731254,The Blues and the Abstract Truth,2191,impulse!
9618,Bill Evans,1772497,1731254,The Blues and the Abstract Truth,2033,Verve
9618,Bill Evans,1772497,1731254,The Blues and the Abstract Truth,2191,impulse!
9618,Bill Evans,1772497,1731254,The Blues and the Abstract Truth,2191,impulse!
9618,Bill Evans,1772497,1731254,The Blues and the Abstract Truth,24930,Speakers Corner
9618,Bill Evans,1772497,1731254,The Blues and the Abstract Truth,2191,impulse!
9618,Bill Evans,1772497,1731254,The Blues and the Abstract Truth,2033,Verve
9618,Bill Evans,1772497,1731254,The Blues and the Abstract Truth,2191,impulse!
9618,Bill Evans,1772497,1731254,The Blues and the Abstract Truth,45682,American Jazz Classics
9618,Bill Evans,1772497,1731254,The Blues and the Abstract Truth,347,MCA Records
9618,Bill Evans,1772497,1731254,The Blues and the Abstract Truth,2191,impulse!
9618,Bill Evans,1772497,1731254,The Blues and the Abstract Truth,2191,impulse!
