id,name,credit,songid,song,labelid,label
540611,Dennis Sheperd,882007,1228567,Bring Me Back,8526,High Contrast Recordings
14863,David Morales,882008,1091644,You Just Don't Love Me,-1,
100544,Laidback Luke,841696,1040206,Timebomb,83966,New State Music
100544,Laidback Luke,841696,1040206,Timebomb,25360,Mixmash
327588,Nic Chagall,866434,870684,This Moment,8526,High Contrast Recordings
327588,Nic Chagall,866434,870684,This Moment,8526,High Contrast Recordings
469344,Dash Berlin,874870,1164030,World Falls Apart,-1,
469344,Dash Berlin,874870,1164030,World Falls Apart,51697,Aropa Records
469344,Dash Berlin,874870,1165434,Better Half of Me,51697,Aropa Records
469344,Dash Berlin,874870,1165434,Better Half of Me,51697,Aropa Records
469344,Dash Berlin,874870,1165434,Better Half of Me,51697,Aropa Records
469344,Dash Berlin,874870,1165445,Better Half of Me: The Remixes,51697,Aropa Records
469344,Dash Berlin,874870,1165445,Better Half of Me: The Remixes,51697,Aropa Records
329490,Laurent Wolf,955898,1220756,Love We Got,74080,Wolf Project
469344,Dash Berlin,1191252,1370971,Steal You Away,51697,Aropa Records
491224,Alexander Popov,1191252,1370971,Steal You Away,51697,Aropa Records
283727,Jody Wisternoff,1195407,1542929,Out of Reach,33728,Anjunadeep
454392,Brennan Heart,1289951,1969656,Coming Back To You,-1,
454392,Brennan Heart,1289951,1842360,Imaginary,102504,WE R
454392,Brennan Heart,1289951,1842360,Imaginary,102504,WE R
780900,Andrew Rayel,1373238,1470272,One In a Million,-1,
553133,Tritonal,1382187,1851348,Satellite,21935,Enhanced Recordings
553133,Tritonal,1382187,1851348,Satellite,-1,
1035931,Blasterjaxx,1566888,2504841,Ghost in the Machine,1504,Spinnin’ Records
901008,MOTi,1566888,2504841,Ghost in the Machine,1504,Spinnin’ Records
1035931,Blasterjaxx,1969237,2672374,Make It Out Alive,217304,LMG|OUTFLY
926192,Seven Lions,2440676,2179048,Ocean,159769,Ophelia
926192,Seven Lions,2440676,2179048,Ocean,159769,Ophelia
346638,Jason Ross,2440676,2179048,Ocean,159769,Ophelia
346638,Jason Ross,2440676,2179048,Ocean,159769,Ophelia
1249257,Honey Dijon,2307957,2061293,Thunda,124212,Classic Music Company
276344,Tim K,2307957,2061293,Thunda,124212,Classic Music Company
454392,Brennan Heart,2451897,2188753,Imaginary (Triex Psy Ver),3267,[no label]
1511241,Triex,2451897,2188753,Imaginary (Triex Psy Ver),3267,[no label]
1291378,SLANDER,2954130,2634906,Hurts Sometimes,220343,Heaven Sent
1686510,Fairlane,2954130,2634906,Hurts Sometimes,220343,Heaven Sent
926192,Seven Lions,3025989,2505750,Foolish of Me,159769,Ophelia
346638,Jason Ross,3025989,2505750,Foolish of Me,159769,Ophelia
1427638,Crystal Skies,3025989,2505750,Foolish of Me,159769,Ophelia
