id,name,credit,songid,song,labelid,label
387158,Sir Arthur Conan Doyle,1207514,1060350,Hrůzostrašné příběhy; Vřeštíći lebka a další 2 povídky,1906,Supraphon
1034160,Francis Marion Crawford,1207514,1060350,Hrůzostrašné příběhy; Vřeštíći lebka a další 2 povídky,1906,Supraphon
1034162,Richard Barham Middleton,1207514,1060350,Hrůzostrašné příběhy; Vřeštíći lebka a další 2 povídky,1906,Supraphon
1034164,Jiří Zapletal,1207514,1060350,Hrůzostrašné příběhy; Vřeštíći lebka a další 2 povídky,1906,Supraphon
