id,name,credit,songid,song,labelid,label
1515,Celia Cruz,2836545,348282,Frente a frente,15722,RMM Records
1515,Celia Cruz,2836545,348282,Frente a frente,7582,Universal Music México
1515,Celia Cruz,2836545,2094120,Lo mejor de Celia Cruz & Oscar D'León en concierto,1184,Universal Music Latino
216157,Diego el Cigala,2836550,2094117,Vámonos,30542,Satélite K
405999,Diego Amador,2836551,2094122,La sandunguita,166703,Alacrán Records
764062,Malacates Trébol Shop,2836561,2094124,Preciosa,166704,Barceloneta Music
1247958,El Mola,2836565,2094112,Salsa soca,53115,Top Stop Music
224883,Los Blanco,2836576,2094127,Oscar D'León y Los Blanco,166705,EBD Records
675959,Wladimir Lozano,2836577,798794,Doble Play,59382,Universal
675959,Wladimir Lozano,2836577,798794,Doble Play,26907,Rodven Records
