id,name,credit,songid,song,labelid,label
32473,Arcangelo Corelli,1325445,1339392,Mr. Corelli in London,377,Harmonia Mundi
304181,The English Concert,1325445,1339392,Mr. Corelli in London,377,Harmonia Mundi
369220,Laurence Cummings,1325445,1339392,Mr. Corelli in London,377,Harmonia Mundi
24465,Antonio Vivaldi,1630750,1638381,Concerti per flauto,377,Harmonia Mundi
612182,I Barocchisti,1630750,1638381,Concerti per flauto,377,Harmonia Mundi
394215,Diego Fasolis,1630750,1638381,Concerti per flauto,377,Harmonia Mundi
32798,Georg Philipp Telemann,2036683,581671,Blockflöten-Werke,377,Harmonia Mundi
333154,Akademie für Alte Musik Berlin,2036683,581671,Blockflöten-Werke,377,Harmonia Mundi
444317,Núria Rial,2202729,1960003,Baroque Twitter,1705,Deutsche Harmonia Mundi
721584,Kammerorchester Basel,2202729,1960003,Baroque Twitter,1705,Deutsche Harmonia Mundi
73502,George Frideric Handel,2443405,2181049,Mr Handel's Dinner,377,Harmonia Mundi
73502,George Frideric Handel,2443405,2181049,Mr Handel's Dinner,377,Harmonia Mundi
1146013,La Cetra Barockorchester Basel,2443405,2181049,Mr Handel's Dinner,377,Harmonia Mundi
1146013,La Cetra Barockorchester Basel,2443405,2181049,Mr Handel's Dinner,377,Harmonia Mundi
