id,name,credit,songid,song,labelid,label
786158,阿保剛,2925195,1201908,STEINS;GATE FUTURE GADGET COMPACT DISC 2 Soundtrack,-1,
786158,阿保剛,2925195,1201908,STEINS;GATE FUTURE GADGET COMPACT DISC 2 Soundtrack,923,Frontier Works
