id,name,credit,songid,song,labelid,label
151946,黛敏郎,2665808,2068148,"Contemporary Japanese Music 10, Nirvána Symphony | Symphony in G",163354,NHK CD
712858,NHK交響楽団,2665808,2068148,"Contemporary Japanese Music 10, Nirvána Symphony | Symphony in G",163354,NHK CD
