id,name,credit,songid,song,labelid,label
10093,Дмитрий Дмитриевич Шостакович,2322995,1261078,Luminaries,24026,Klavier
10093,Дмитрий Дмитриевич Шостакович,2322995,1261078,Luminaries,24026,Klavier
437604,Eric Whitacre,2322995,1261078,Luminaries,24026,Klavier
437604,Eric Whitacre,2322995,1261078,Luminaries,24026,Klavier
47881,Paul Hindemith,2322995,1261078,Luminaries,24026,Klavier
47881,Paul Hindemith,2322995,1261078,Luminaries,24026,Klavier
253540,North Texas Wind Symphony,2322995,1261078,Luminaries,24026,Klavier
253540,North Texas Wind Symphony,2322995,1261078,Luminaries,24026,Klavier
943386,Eugene Migliaro Corporon,2322995,1261078,Luminaries,24026,Klavier
943386,Eugene Migliaro Corporon,2322995,1261078,Luminaries,24026,Klavier
