id,name,credit,songid,song,labelid,label
37740,Leonard Bernstein,2133045,1009354,Bernstein Century: Symphony no. 3 “Kaddish” / Chichester Psalms,1546,Sony Classical
37740,Leonard Bernstein,2133045,1009354,Bernstein Century: Symphony no. 3 “Kaddish” / Chichester Psalms,1546,Sony Classical
782163,Felicia Montealegre,2133045,1009354,Bernstein Century: Symphony no. 3 “Kaddish” / Chichester Psalms,1546,Sony Classical
782163,Felicia Montealegre,2133045,1009354,Bernstein Century: Symphony no. 3 “Kaddish” / Chichester Psalms,1546,Sony Classical
489983,Jennie Tourel,2133045,1009354,Bernstein Century: Symphony no. 3 “Kaddish” / Chichester Psalms,1546,Sony Classical
489983,Jennie Tourel,2133045,1009354,Bernstein Century: Symphony no. 3 “Kaddish” / Chichester Psalms,1546,Sony Classical
41094,New York Philharmonic,2133045,1009354,Bernstein Century: Symphony no. 3 “Kaddish” / Chichester Psalms,1546,Sony Classical
41094,New York Philharmonic,2133045,1009354,Bernstein Century: Symphony no. 3 “Kaddish” / Chichester Psalms,1546,Sony Classical
37740,Leonard Bernstein,2133045,1009354,Bernstein Century: Symphony no. 3 “Kaddish” / Chichester Psalms,1546,Sony Classical
37740,Leonard Bernstein,2133045,1009354,Bernstein Century: Symphony no. 3 “Kaddish” / Chichester Psalms,1546,Sony Classical
37740,Leonard Bernstein,2137138,1875566,Chichester Psalms for Chorus and Orchestra / Facsimile—A Choreographic Essay,15899,Columbia Masterworks
41094,New York Philharmonic,2137138,1875566,Chichester Psalms for Chorus and Orchestra / Facsimile—A Choreographic Essay,15899,Columbia Masterworks
452922,Abraham Kaplan,2137138,1875566,Chichester Psalms for Chorus and Orchestra / Facsimile—A Choreographic Essay,15899,Columbia Masterworks
937866,John‐Paul Bogart,2137138,1875566,Chichester Psalms for Chorus and Orchestra / Facsimile—A Choreographic Essay,15899,Columbia Masterworks
10211,Maurice Ravel,2063399,1852093,Boulez Conducts Ravel,1546,Sony Classical
10211,Maurice Ravel,2063399,1852093,Boulez Conducts Ravel,1546,Sony Classical
48152,Pierre Boulez,2063399,1852093,Boulez Conducts Ravel,1546,Sony Classical
48152,Pierre Boulez,2063399,1852093,Boulez Conducts Ravel,1546,Sony Classical
41094,New York Philharmonic,2063399,1852093,Boulez Conducts Ravel,1546,Sony Classical
41094,New York Philharmonic,2063399,1852093,Boulez Conducts Ravel,1546,Sony Classical
31839,Joseph Haydn,2156673,1921835,The Creation / Harmoniemesse,1546,Sony Classical
37740,Leonard Bernstein,2156673,1921835,The Creation / Harmoniemesse,1546,Sony Classical
445945,Westminster Choir,2156673,1921835,The Creation / Harmoniemesse,1546,Sony Classical
41094,New York Philharmonic,2156673,1921835,The Creation / Harmoniemesse,1546,Sony Classical
