id,name,credit,songid,song,labelid,label
200,Sinéad O’Connor,809437,299679,Haunted,1142,ZTT
200,Sinéad O’Connor,809437,299679,Haunted,20583,wea music
200,Sinéad O’Connor,809437,299679,Haunted,1142,ZTT
200,Sinéad O’Connor,809437,299679,Haunted,20583,wea music
2202,Nick Cave,823378,100371,What a Wonderful World,185,Mute
2202,Nick Cave,823378,100371,What a Wonderful World,185,Mute
2202,Nick Cave,823378,100371,What a Wonderful World,185,Mute
2202,Nick Cave,823378,100371,What a Wonderful World,185,Mute
178833,Moya Brennan,825155,1024097,You're the One,1142,ZTT
178833,Moya Brennan,825155,1024097,You're the One,1142,ZTT
58519,Cruachan,1464986,274219,Ride On,2282,Hammerheart Records
58519,Cruachan,1464986,274219,Ride On,2282,Hammerheart Records
281931,The Popes,1625001,867095,Outlaw Heaven,115982,Shake the Tree Records
281931,The Popes,1625001,867095,Outlaw Heaven,-1,
1560274,Cronin,3064908,2735982,Je t'aime Irlande,-1,
1122015,Joe Rooney,3064908,2735982,Je t'aime Irlande,-1,
