id,name,credit,songid,song,labelid,label
377949,Erwin Schulhoff,1174952,1274415,Concertos alla Jazz,764,Decca Records
497100,Deutsche Kammerphilharmonie Bremen,1174952,1274415,Concertos alla Jazz,764,Decca Records
12181,Johannes Brahms,1321181,887424,Symphony no. 3,92083,MSO Classics
409746,Milwaukee Symphony Orchestra,1321181,887424,Symphony no. 3,92083,MSO Classics
119255,Renée Fleming,1272126,696308,Sacred Songs,764,Decca Records
119255,Renée Fleming,1272126,696308,Sacred Songs,585,"BMG Direct Marketing, Inc."
119255,Renée Fleming,1272126,696308,Sacred Songs,764,Decca Records
119255,Renée Fleming,1272126,696308,Sacred Songs,36314,Decca Classics
42495,Royal Philharmonic Orchestra,1272126,696308,Sacred Songs,764,Decca Records
42495,Royal Philharmonic Orchestra,1272126,696308,Sacred Songs,585,"BMG Direct Marketing, Inc."
42495,Royal Philharmonic Orchestra,1272126,696308,Sacred Songs,764,Decca Records
42495,Royal Philharmonic Orchestra,1272126,696308,Sacred Songs,36314,Decca Classics
11285,Wolfgang Amadeus Mozart,1519926,1010074,Requiems,51987,Limestone Records
245957,Franz Xaver Süßmayr,1519926,1010074,Requiems,51987,Limestone Records
823759,Anton Armstrong,1519926,1010074,Requiems,51987,Limestone Records
348385,Othmar Schoeck,2090205,1871078,"Violin Concerto, op. 21 / Suite from Penthesilea",143240,Swiss Radio International
656516,Bettina Boller,2090205,1871078,"Violin Concerto, op. 21 / Suite from Penthesilea",143240,Swiss Radio International
1435867,Schweizer Jugend-Sinfonie-Orchester,2090205,1871078,"Violin Concerto, op. 21 / Suite from Penthesilea",143240,Swiss Radio International
