id,name,credit,songid,song,labelid,label
1141325,牧瀬紅莉栖,2843195,2514585,STEINS;GATE ラジオ 未来ガジェット電波局 コミケ特別編,25626,5pb.Records
488604,今井麻美,2843195,2514585,STEINS;GATE ラジオ 未来ガジェット電波局 コミケ特別編,25626,5pb.Records
564124,花澤香菜,2843195,2514585,STEINS;GATE ラジオ 未来ガジェット電波局 コミケ特別編,25626,5pb.Records
1141328,フェイリス・ニャンニャン,2843195,2514585,STEINS;GATE ラジオ 未来ガジェット電波局 コミケ特別編,25626,5pb.Records
123676,桃井はるこ,2843195,2514585,STEINS;GATE ラジオ 未来ガジェット電波局 コミケ特別編,25626,5pb.Records
564124,花澤香菜,2679535,2363087,STEINS;GATE FUTURE GADGET COMPACT DISC 3 Character Song,3926,MEDIA FACTORY
1141328,フェイリス・ニャンニャン,2679535,2363087,STEINS;GATE FUTURE GADGET COMPACT DISC 3 Character Song,3926,MEDIA FACTORY
123676,桃井はるこ,2679535,2363087,STEINS;GATE FUTURE GADGET COMPACT DISC 3 Character Song,3926,MEDIA FACTORY
