id,name,credit,songid,song,labelid,label
24465,Antonio Vivaldi,2386269,2125895,Vivaldi: Le Quattro Stagioni; Concertos for Oboe & Strings,1546,Sony Classical
462533,Sigiswald Kuijken,2386269,2125895,Vivaldi: Le Quattro Stagioni; Concertos for Oboe & Strings,1546,Sony Classical
507626,La Petite Bande,2386269,2125895,Vivaldi: Le Quattro Stagioni; Concertos for Oboe & Strings,1546,Sony Classical
756082,Orchestra of the Eighteenth Century,2386269,2125895,Vivaldi: Le Quattro Stagioni; Concertos for Oboe & Strings,1546,Sony Classical
