id,name,credit,songid,song,labelid,label
1081857,Williams Fairey Band,1555483,1335890,The World of Brass Bands Vol. 2,764,Decca Records
968764,Morris Motors Band,1555483,1335890,The World of Brass Bands Vol. 2,764,Decca Records
566226,The Sale and District Musical Society,1555483,1335890,The World of Brass Bands Vol. 2,764,Decca Records
1077230,Harry Mortimer,1555483,1335890,The World of Brass Bands Vol. 2,764,Decca Records
1416553,James Scott,1783383,1733237,Fodens Motor Works Band,764,Decca Records
1077230,Harry Mortimer,1835594,1743885,March - The Buccaneer,17349,Lyntone
1416544,Rex Mortimer,1835594,1743885,March - The Buccaneer,17349,Lyntone
1452399,Edward Grey,1835594,1743885,March - The Buccaneer,17349,Lyntone
1416595,Michael Fowles,2195269,1772915,Patrons’ Choice,-1,
1332373,Andy Scott,2342114,1710226,Double Trouble,157682,Egon
452605,Barbara Thompson,2342114,1710226,Double Trouble,157682,Egon
1419036,Les Neish,2342114,1710226,Double Trouble,157682,Egon
1046921,James Gourlay,2342114,1710226,Double Trouble,157682,Egon
1419041,Tubalaté,2342114,1710226,Double Trouble,157682,Egon
1332373,Andy Scott,2342115,1712569,Spirit of Foden's - The Music of Andy Scott,37634,Doyen
1416595,Michael Fowles,2342115,1712569,Spirit of Foden's - The Music of Andy Scott,37634,Doyen
1332373,Andy Scott,2342116,1710040,A World Within: The Music of Andy Scott,37634,Doyen
1416595,Michael Fowles,2342116,1710040,A World Within: The Music of Andy Scott,37634,Doyen
1416595,Michael Fowles,2345216,1726134,Patrons' Choice IV,37634,Doyen
1416595,Michael Fowles,2345216,1772954,Patrons' Choice III,157682,Egon
1416595,Michael Fowles,2345216,1773551,Patrons' Choice VII,37634,Doyen
402108,Glyn Williams,2345217,1712532,The Lure of the Red Jacket,37634,Doyen
1416595,Michael Fowles,2345217,1712532,The Lure of the Red Jacket,37634,Doyen
773883,Jens Lindemann,2345219,1077971,Dreaming of the Masters,37634,Doyen
1046921,James Gourlay,2345219,1077971,Dreaming of the Masters,37634,Doyen
1332607,Fred Mortimer,2345230,1743491,The Gondoliers - Selection / The Yeoman Of The Guard - Selection,105992,Columbia Graphophone Company Ltd.
1332607,Fred Mortimer,2345230,1743590,Hailstorm / Second Serenade,105992,Columbia Graphophone Company Ltd.
466212,Mike Lovatt,3047850,2720241,56 Degrees North,175077,World of Sound
