id,name,credit,songid,song,labelid,label
248828,The Wailers,3063589,2734984,"One World, One Prayer",42595,Sony Music | Latin
1399151,Skip Marley,3063589,2734984,"One World, One Prayer",42595,Sony Music | Latin
813933,Farruko,3063589,2734984,"One World, One Prayer",42595,Sony Music | Latin
179,Shaggy,3063589,2734984,"One World, One Prayer",42595,Sony Music | Latin
