id,name,credit,songid,song,labelid,label
1371009,Nina West,2431671,2414211,Das gewünschteste Wunschkind aller Zeiten treibt mich in den Wahnsinn: Gelassen durch die Jahre 5 bis 10,75421,Argon Verlag GmbH
1371009,Nina West,2431671,1980442,Das gewünschteste Wunschkind aller Zeiten treibt mich in den Wahnsinn: Der entspannte Weg durch Trotzphasen,75421,Argon Verlag GmbH
1671565,Danielle Graf,2431671,2414211,Das gewünschteste Wunschkind aller Zeiten treibt mich in den Wahnsinn: Gelassen durch die Jahre 5 bis 10,75421,Argon Verlag GmbH
1671565,Danielle Graf,2431671,1980442,Das gewünschteste Wunschkind aller Zeiten treibt mich in den Wahnsinn: Der entspannte Weg durch Trotzphasen,75421,Argon Verlag GmbH
