id,name,credit,songid,song,labelid,label
429677,Gary Burton Quartet,813426,509338,Passengers,1884,ECM Records
429677,Gary Burton Quartet,813426,509338,Passengers,1884,ECM Records
614693,Gary Burton Quintet,826460,130026,Ring,1884,ECM Records
614693,Gary Burton Quintet,826460,130026,Ring,1884,ECM Records
183502,Manfred Schoof,1494217,1537618,Reflections,15427,MOOD Records
202810,Albert Mangelsdorff,1494217,1537618,Reflections,15427,MOOD Records
142613,Wolfgang Dauner,1494217,1537618,Reflections,15427,MOOD Records
186093,Benny Bailey,2020367,1821163,Islands,66434,Enja Records
174839,Siegfried Schwab,2020367,1821163,Islands,66434,Enja Records
781799,Branislav Kovačev,2020367,1821163,Islands,66434,Enja Records
22839,Jan Garbarek,2142189,169765,"Paths, Prints",1884,ECM Records
22839,Jan Garbarek,2142189,169765,"Paths, Prints",1884,ECM Records
22839,Jan Garbarek,2142189,169765,"Paths, Prints",1884,ECM Records
22839,Jan Garbarek,2142189,169765,"Paths, Prints",7715,Landy Star Music
11731,Bill Frisell,2142189,169765,"Paths, Prints",1884,ECM Records
11731,Bill Frisell,2142189,169765,"Paths, Prints",1884,ECM Records
11731,Bill Frisell,2142189,169765,"Paths, Prints",1884,ECM Records
11731,Bill Frisell,2142189,169765,"Paths, Prints",7715,Landy Star Music
315993,Jon Christensen,2142189,169765,"Paths, Prints",1884,ECM Records
315993,Jon Christensen,2142189,169765,"Paths, Prints",1884,ECM Records
315993,Jon Christensen,2142189,169765,"Paths, Prints",1884,ECM Records
315993,Jon Christensen,2142189,169765,"Paths, Prints",7715,Landy Star Music
1738202,Colours,2310592,563938,Silent Feet,1884,ECM Records
1738202,Colours,2310592,563938,Silent Feet,1884,ECM Records
1738202,Colours,2310592,563938,Silent Feet,1884,ECM Records
1738202,Colours,2310592,563938,Silent Feet,1884,ECM Records
1738202,Colours,2310592,563938,Silent Feet,1884,ECM Records
1738202,Colours,2310592,563938,Silent Feet,1884,ECM Records
