id,name,credit,songid,song,labelid,label
488604,今井麻美,2843195,2514585,STEINS;GATE ラジオ 未来ガジェット電波局 コミケ特別編,25626,5pb.Records
1141323,椎名まゆり,2843195,2514585,STEINS;GATE ラジオ 未来ガジェット電波局 コミケ特別編,25626,5pb.Records
564124,花澤香菜,2843195,2514585,STEINS;GATE ラジオ 未来ガジェット電波局 コミケ特別編,25626,5pb.Records
1141328,フェイリス・ニャンニャン,2843195,2514585,STEINS;GATE ラジオ 未来ガジェット電波局 コミケ特別編,25626,5pb.Records
123676,桃井はるこ,2843195,2514585,STEINS;GATE ラジオ 未来ガジェット電波局 コミケ特別編,25626,5pb.Records
488604,今井麻美,1360715,2363555,STEINS;GATE FUTURE GADGET COMPACT DISC 6 Character Song,3926,MEDIA FACTORY
