id,name,credit,songid,song,labelid,label
199485,Russell Kilbey,808978,337205,Gilt Trip,9641,Vicious Sloth Collectables
415971,GB3,828357,1009869,Damaged/Controlled,248,Rubber Records
415971,GB3,828357,1009869,Damaged/Controlled,248,Rubber Records
834886,Ricky Maymi,874549,1105142,David Neil “The Wilderness Years”,3267,[no label]
214950,Hammock,1173249,1261701,Asleep in the Downlights,6455,Hammock Music
214950,Hammock,1173249,1261701,Asleep in the Downlights,6455,Hammock Music
373398,Tim Powles,1173249,1261701,Asleep in the Downlights,6455,Hammock Music
373398,Tim Powles,1173249,1261701,Asleep in the Downlights,6455,Hammock Music
94023,The Fleshtones,2426729,2166908,The Bob Magazine No. 32,75252,The Bob Magazine
1114,The Flaming Lips,2426729,2166908,The Bob Magazine No. 32,75252,The Bob Magazine
16131,Kate Ceberano,2908979,2583614,The Dangerous Age,36455,Universal Music
203602,Sean Sennett,2908979,2583614,The Dangerous Age,36455,Universal Music
314417,Gareth Koch,3073592,2744548,Chryse Planitia,-1,
