id,name,credit,songid,song,labelid,label
122653,Пётр Ильич Чайковский,2165057,1928873,Souvenir de Florence; String Quartet No. 1,19022,Nuova Era
396487,Salvatore Accardo,2165057,1928873,Souvenir de Florence; String Quartet No. 1,19022,Nuova Era
416425,Margaret Batjer,2165057,1928873,Souvenir de Florence; String Quartet No. 1,19022,Nuova Era
988090,Toby Hoffman,2165057,1928873,Souvenir de Florence; String Quartet No. 1,19022,Nuova Era
709020,Sylvie Gazeau,2165057,1928873,Souvenir de Florence; String Quartet No. 1,19022,Nuova Era
337089,Gary Hoffman,2165057,1928873,Souvenir de Florence; String Quartet No. 1,19022,Nuova Era
