id,name,credit,songid,song,labelid,label
32798,Georg Philipp Telemann,1126991,1239257,6 Quadri (1730 Hamburg),2064,DENON
977676,有田正広,1126991,1239257,6 Quadri (1730 Hamburg),2064,DENON
476957,Ryo Terakado,1126991,1239257,6 Quadri (1730 Hamburg),2064,DENON
11399,Christophe Rousset,1126991,1239257,6 Quadri (1730 Hamburg),2064,DENON
39914,Heinrich Ignaz Franz von Biber,1519108,483495,Violin Sonatas from 8 Violin Sonatas (Sonatae: Violino solo),-1,
476957,Ryo Terakado,1519108,483495,Violin Sonatas from 8 Violin Sonatas (Sonatae: Violino solo),-1,
462110,Siebe Henstra,1519108,483495,Violin Sonatas from 8 Violin Sonatas (Sonatae: Violino solo),-1,
37776,Marin Marais,2946372,2625437,Pièces à deux et trois violes,4743,Virgin Veritas
437173,Jérôme Hantaï,2946372,2625437,Pièces à deux et trois violes,4743,Virgin Veritas
437172,Alix Verzier,2946372,2625437,Pièces à deux et trois violes,4743,Virgin Veritas
437171,Pierre Hantaï,2946372,2625437,Pièces à deux et trois violes,4743,Virgin Veritas
